place_name,latitude,longitude,destination_city
Veera Anjaneyar Temple,12.1272,78.1577,Dharmapuri
Sacred Heart Cathedral,12.1276,78.1580,Dharmapuri
Mount Carmel Church,12.1274,78.1579,Dharmapuri
CSI Zion Church,12.1273,78.1578,Dharmapuri
Adhiyamankottai Fort,12.1000,78.2000,Dharmapuri
Subramanya Siva Memorial,12.1277,78.1581,Dharmapuri
Dharmapuri Government Museum,12.1279,78.1583,Dharmapuri
Krishnagiri Dam Park,12.4937,78.1782,Dharmapuri
Mettur Dam,11.8038,77.8074,Dharmapuri
Thoppaiyar Dam,12.0500,78.0500,Dharmapuri
Pambar Dam,12.0800,78.0800,Dharmapuri
Melagiri Hills,12.4000,78.3000,Dharmapuri
Karimangalam Hills,12.2500,78.2500,Dharmapuri
Pennagaram Forest Area,12.1343,77.8953,Dharmapuri
Sitteri Forest Reserve,12.3000,78.2000,Dharmapuri
Dharmapuri Town Park,12.1275,78.1580,Dharmapuri
Children's Park Dharmapuri,12.1276,78.1581,Dharmapuri
Harur Lake Park,12.0500,78.4800,Dharmapuri
Karimangalam Lake,12.2500,78.2500,Dharmapuri
Harur Lake,12.0500,78.4800,Dharmapuri
Pennagaram Lake,12.1343,77.8953,Dharmapuri
Dharmapuri Main Market,12.1277,78.1582,Dharmapuri
Hogenakkal Fish Market,12.1182,77.7739,Dharmapuri
Harur Market,12.0500,78.4800,Dharmapuri
Hogenakkal Fish Fry Stalls,12.1182,77.7739,Dharmapuri
Saravana Bhavan Dharmapuri,12.1278,78.1583,Dharmapuri
Hotel Aryaas Dharmapuri,12.1279,78.1584,Dharmapuri
Sri Krishna Sweets,12.1280,78.1585,Dharmapuri
A2B Adyar Ananda Bhavan,12.1281,78.1586,Dharmapuri
Sangeetha Restaurant,12.1282,78.1587,Dharmapuri
Hogenakkal Medicinal Bath,12.1182,77.7739,Dharmapuri
Melagiri Hills Trekking,12.4000,78.3000,Dharmapuri
Kaveri River Rafting,12.1182,77.7739,Dharmapuri
Kaveri River Viewpoint,12.1200,77.7760,Dharmapuri
Theerthamalai Viewpoint,12.5000,78.1000,Dharmapuri
Dharmapuri Silk Weaving Center,12.1283,78.1588,Dharmapuri
Pennagaram Eco Park,12.1343,77.8953,Dharmapuri
Dharmapuri Rose Garden,12.1284,78.1589,Dharmapuri
Morappur Lake,12.2000,78.0000,Dharmapuri
Mallikarjuneswara Temple Adhiyamankottai,12.1000,78.2000,Dharmapuri
Kamatchi Ambal Temple,12.1285,78.1590,Dharmapuri
Arapaleeswarar Temple Harur,12.0500,78.4800,Dharmapuri
Sri Kottai Srinivasa Perumal Temple,12.1286,78.1591,Dharmapuri
Arulmigu Margabandhu Swamy Temple,12.1287,78.1592,Dharmapuri
Elangovan Temple Pappireddipatti,11.9177,78.3687,Dharmapuri
Sri Lakshmi Narasimha Swamy Temple Pennagaram,12.1343,77.8953,Dharmapuri
Arulmigu Ponnaiyamman Temple,12.1288,78.1593,Dharmapuri
Jain Beda Harur,12.0500,78.4800,Dharmapuri
Mohanur Mariamman Temple,12.3500,78.1500,Dharmapuri
Mettur Stanley Reservoir,11.8038,77.8074,Dharmapuri
Mettur Dam Viewpoint,11.8038,77.8074,Dharmapuri
Mettur Thermal Power Station View,11.8000,77.8100,Dharmapuri
Chinna Kolappan Lake,12.1500,78.1800,Dharmapuri
Thenkarai Lake,12.1600,78.1900,Dharmapuri
Palampatti Dam,12.1800,78.2100,Dharmapuri
Kondappanaickanur Dam,12.1900,78.2200,Dharmapuri
Agaram Lake,12.2000,78.2300,Dharmapuri
Pappireddipatti Hills,11.9177,78.3687,Dharmapuri
Harur Hills,12.0500,78.4800,Dharmapuri
Vaniyambadi Hills,12.6800,78.6200,Dharmapuri
Pennagaram Hill Station,12.1343,77.8953,Dharmapuri
Pappireddipatti Reserve Forest,11.9177,78.3687,Dharmapuri
Dharmapuri Collectorate Park,12.1289,78.1594,Dharmapuri
VOC Park Harur,12.0500,78.4800,Dharmapuri
Pennagaram Municipal Park,12.1343,77.8953,Dharmapuri
Adhiyamankottai Archaeological Site,12.1000,78.2000,Dharmapuri
Tagadur Fort Ruins,12.1700,78.2000,Dharmapuri
Dharmapuri Clock Tower,12.1277,78.1582,Dharmapuri
Pennagaram Bus Stand Market,12.1343,77.8953,Dharmapuri
Pappireddipatti Market,11.9177,78.3687,Dharmapuri
Harur Shopping Street,12.0500,78.4800,Dharmapuri
Dharmapuri Silk Market,12.1290,78.1595,Dharmapuri
Hotel Vasantha Bhavan Dharmapuri,12.1291,78.1596,Dharmapuri
Junior Kuppanna Dharmapuri,12.1292,78.1597,Dharmapuri
Sree Annapoorna Restaurant,12.1293,78.1598,Dharmapuri
Grand Sweets Dharmapuri,12.1294,78.1599,Dharmapuri
Hogenakkal Riverside Restaurants,12.1182,77.7739,Dharmapuri
Kaveri Fish Curry Stalls,12.1182,77.7739,Dharmapuri
Dharmapuri Coffee House,12.1295,78.1600,Dharmapuri
Hogenakkal Herbal Oil Massage,12.1182,77.7739,Dharmapuri
Melagiri Forest Trekking,12.4000,78.3000,Dharmapuri
Kaveri River Fishing Spot,12.1182,77.7739,Dharmapuri
Theerthamalai Hill Trekking,12.5000,78.1000,Dharmapuri
Dharmapuri Handloom Weaving Center,12.1296,78.1601,Dharmapuri
Sitteri Reserve Forest Safari,12.3000,78.2000,Dharmapuri
Harur Lake Boating,12.0500,78.4800,Dharmapuri
Karimangalam Viewpoint,12.2500,78.2500,Dharmapuri
Dharmapuri Tribal Museum,12.1297,78.1602,Dharmapuri
Mettur Hydroelectric Project Tour,11.8038,77.8074,Dharmapuri
Yercaud Lake (Emerald Lake),11.7813,78.2028,Salem
Yercaud Botanical Garden,11.7750,78.2050,Salem
Yercaud Rose Garden,11.7820,78.2030,Salem
Shevaroy Temple,11.8200,78.2100,Salem
Lady's Seat Yercaud,11.7900,78.2150,Salem
Peeku Park Yercaud,11.7780,78.2040,Salem
Pagoda Point,11.7950,78.2200,Salem
Anna Park Yercaud,11.7790,78.2045,Salem
Bears Cave,11.7850,78.2080,Salem
32 km Loop Road Yercaud,11.7800,78.2000,Salem
Kiliyur Falls,11.7500,78.1800,Salem
Kolli Hills Agaya Gangai Falls,11.3500,78.3500,Salem
Pachaimalai Falls,11.2000,78.4500,Salem
1008 Shiva Temple,11.3500,78.3500,Salem
Siddhar Temple Kanjamalai,11.6000,78.1000,Salem
Kottai Mariamman Temple,11.6537,77.9982,Salem
Sugavaneshwarar Temple,11.6540,77.9985,Salem
Sri Raja Rajeswari Temple,11.6545,77.9990,Salem
ISKCON Temple Salem,11.6550,77.9995,Salem
Arulmigu Arupathi Thiruvasagam Temple,11.6535,77.9980,Salem
Mettur Dam,11.8038,77.8074,Salem
Mettur Dam Park,11.8038,77.8074,Salem
Thirumanimutharu River Dam,11.7000,78.0000,Salem
Sankagiri Fort,11.5000,77.8667,Salem
Salem Government Museum,11.6538,77.9983,Salem
Kurumbapatti Zoological Park,11.7200,77.8500,Salem
Anna Park Salem,11.6542,77.9987,Salem
Deer Park Salem,11.6547,77.9992,Salem
Children's Park Salem,11.6552,77.9997,Salem
Mookaneri Lake,11.6800,78.0200,Salem
Saradhambal Lake,11.6500,77.9900,Salem
Salem Main Bazaar,11.6539,77.9984,Salem
Yercaud Market,11.7813,78.2028,Salem
Salem Textiles Hub,11.6541,77.9986,Salem
Great Trails Yercaud,11.7815,78.2032,Salem
Saravana Bhavan Salem,11.6543,77.9988,Salem
Hotel Aryaas Salem,11.6544,77.9989,Salem
A2B Adyar Ananda Bhavan,11.6546,77.9991,Salem
Sri Krishna Sweets Salem,11.6548,77.9993,Salem
Sangeetha Restaurant Salem,11.6549,77.9994,Salem
Yercaud Lake Boating,11.7813,78.2028,Salem
Yercaud Trekking Trails,11.7800,78.2100,Salem
Kolli Hills Adventure Trek,11.3500,78.3500,Salem
Yercaud Coffee Plantations,11.7700,78.2200,Salem
Yercaud Orange Groves,11.7750,78.2150,Salem
Gents Seat Yercaud,11.7920,78.2180,Salem
Norton's Bungalow Viewpoint,11.7880,78.2120,Salem
Silk Farm Yercaud,11.7760,78.2060,Salem
Jamia Masjid Salem,11.6551,77.9996,Salem
Sri Chakra Mahameru Temple,11.6553,77.9998,Salem
Kalangi Siddhar Temple,11.7000,78.1500,Salem
Kalipatti Kandaswamy Temple,11.6200,77.9500,Salem
Arulmigu Alagirinathar Temple,11.6554,77.9999,Salem
Kailasanathar Temple Salem,11.6555,78.0000,Salem
Skandasramam Temple,11.6556,78.0001,Salem
Linga Bhairavi Temple,11.6557,78.0002,Salem
Arulmigu Durga Parameshwari Temple,11.6558,78.0003,Salem
Sundhara Kandhaswamy Kovil,11.6559,78.0004,Salem
Kottai Perumal Koil,11.6560,78.0005,Salem
Servarayan Hill Temple Yercaud,11.8200,78.2100,Salem
Kalvarayan Hills,11.8000,78.7000,Salem
Kalvarayan Hills Waterfalls,11.8200,78.7200,Salem
Kalvarayan Hills Viewpoint,11.8100,78.7100,Salem
Karadiyur Viewpoint,11.7600,78.1900,Salem
Thottakarai Waterfalls,11.6000,78.2000,Salem
Puliyancholai Waterfalls,11.5500,78.1500,Salem
Hasanur Falls,11.7000,76.9000,Salem
Sadaiyandi Falls,11.6500,78.1200,Salem
Oothumalai Hill,11.7300,78.1700,Salem
Kanjamalai Hills,11.6000,78.1000,Salem
Pyramids Point Yercaud,11.7940,78.2220,Salem
Four Roads Junction Viewpoint,11.7850,78.2100,Salem
Big Lake Yercaud,11.7813,78.2028,Salem
Cauvery Peak Kolli Hills,11.3800,78.3800,Salem
Arapaleeswarar Temple Kolli Hills,11.3500,78.3500,Salem
Botanical Survey Garden Yercaud,11.7770,78.2070,Salem
Montfort School Yercaud Heritage,11.7800,78.2050,Salem
Amirthi Forest Reserve,12.7300,79.0550,Salem
Paravasa Ulagam Amusement Park,11.6600,78.0300,Salem
Salem Steel Plant Viewing Gallery,11.6300,77.9700,Salem
Jamia Masjid Salem,11.6551,77.9996,Salem
CSI Zion Church Salem,11.6561,78.0006,Salem
Vinayaka Mission Temple,11.6562,78.0007,Salem
Arulmigu Periyapalayathamman Temple,11.6563,78.0008,Salem
Thirumanimutharu River View,11.7000,78.0000,Salem
Salem Race Course,11.6564,78.0009,Salem
Salem Collectorate Park,11.6565,78.0010,Salem
1868 Market Salem,11.6566,78.0011,Salem
Cherry Road Shopping,11.6567,78.0012,Salem
Hasthampatti Market,11.6568,78.0013,Salem
Salem Junction Shopping Area,11.6569,78.0014,Salem
Hotel Junior Kuppanna Salem,11.6570,78.0015,Salem
Vasantha Bhavan Salem,11.6571,78.0016,Salem
Sree Annapoorna Salem,11.6572,78.0017,Salem
Grand Sweets Salem,11.6573,78.0018,Salem
TGI Star Yercaud,11.7825,78.2035,Salem
The Brew Room Yercaud,11.7830,78.2040,Salem
Thalappakatti Restaurant Salem,11.6574,78.0019,Salem
Kolli Hills Coffee Estates,11.3500,78.3500,Salem
Salem Mango Orchards,11.6400,77.9800,Salem
Vivekananda Rock Memorial,8.0687,77.5500,Kanyakumari
Thiruvalluvar Statue,8.0700,77.5510,Kanyakumari
Gandhi Memorial Mandapam,8.0772,77.5475,Kanyakumari
Tsunami Memorial,8.0780,77.5480,Kanyakumari
Kanyakumari Beach (Triveni Sangam),8.0800,77.5450,Kanyakumari
Sanguthurai Beach,8.0900,77.5500,Kanyakumari
Sothavilai Beach,8.0600,77.5300,Kanyakumari
Muttom Beach,8.1400,77.3167,Kanyakumari
Chothavilai Beach,8.0650,77.5350,Kanyakumari
Sunset Point,8.0790,77.5460,Kanyakumari
Sunrise Point,8.0800,77.5500,Kanyakumari
View Tower Kanyakumari,8.0785,77.5470,Kanyakumari
Kanyakumari Lighthouse,8.0775,77.5465,Kanyakumari
Kumari Amman Temple (Bhagavathy Amman),8.0779,77.5473,Kanyakumari
Suchindram Thanumalayan Temple,8.1500,77.4500,Kanyakumari
Sthanumalayan Temple,8.1500,77.4500,Kanyakumari
Nagaraja Temple,8.1520,77.4520,Kanyakumari
Guganathaswamy Temple,8.0820,77.5490,Kanyakumari
Thirparappu Shiva Temple,8.2167,77.3000,Kanyakumari
Our Lady of Ransom Church,8.0810,77.5485,Kanyakumari
St. Xavier's Church,8.0830,77.5495,Kanyakumari
Holy Cross Church Kottar,8.2000,77.4000,Kanyakumari
Thirparappu Falls (Thirparappu Aruvi),8.2167,77.3000,Kanyakumari
Olakaruvi Falls,8.2500,77.2500,Kanyakumari
Courtallam Falls (Near Kanyakumari),8.9300,77.2800,Kanyakumari
Padmanabhapuram Palace,8.2446,77.3368,Kanyakumari
Vattakottai Fort,8.1333,77.3167,Kanyakumari
Udayagiri Fort,8.2667,77.4333,Kanyakumari
Mathur Hanging Bridge (Aqueduct),8.3833,77.2833,Kanyakumari
Chitharal Jain Temples (Rock-Cut),8.2000,77.2000,Kanyakumari
Kanyakumari Wax Museum,8.0795,77.5478,Kanyakumari
Kamarajar Mani Mandapam,8.0788,77.5476,Kanyakumari
Kanyakumari Main Bazaar,8.0805,77.5482,Kanyakumari
Seashell Market,8.0812,77.5488,Kanyakumari
Handloom Shopping Center,8.0815,77.5490,Kanyakumari
Sea View Restaurant,8.0798,77.5479,Kanyakumari
Saravana Bhavan Kanyakumari,8.0802,77.5481,Kanyakumari
Hotel Aryaas Kanyakumari,8.0808,77.5486,Kanyakumari
A2B Adyar Ananda Bhavan,8.0818,77.5492,Kanyakumari
Sangam Restaurant,8.0825,77.5496,Kanyakumari
Fresh Fish Market Restaurants,8.0835,77.5500,Kanyakumari
Vivekananda Rock Ferry Ride,8.0770,77.5472,Kanyakumari
Swimming at Muttom Beach,8.1400,77.3167,Kanyakumari
Vivekananda Kendra,8.0787,77.5475,Kanyakumari
Children's Park Kanyakumari,8.0822,77.5494,Kanyakumari
Thirparappu Dam Park,8.2167,77.3000,Kanyakumari
Vivekananda Mandapam,8.0790,77.5477,Kanyakumari
Nagercoil Clock Tower,8.1833,77.4333,Kanyakumari
Baywatch Amusement Park,8.0950,77.5550,Kanyakumari
Pechiparai Dam,8.4667,77.3167,Kanyakumari
Vattaparai Falls,8.4500,77.3000,Kanyakumari
Kaalikesam Falls,8.2300,77.2800,Kanyakumari
Ulakkai Aruvi,8.2400,77.2700,Kanyakumari
Valli Chunai Kumarakoil,8.3000,77.2500,Kanyakumari
Marunthu Kottai Hill,8.2800,77.2600,Kanyakumari
Kumarakovil Subramanya Swamy Temple,8.3000,77.2500,Kanyakumari
St. Catherine Church Eraviputhenthurai,8.0500,77.5200,Kanyakumari
St. Thasmnavis Matha Church,8.0840,77.5498,Kanyakumari
St. Antony's Church Nagercoil,8.1850,77.4350,Kanyakumari
Holy Cross Church Nagercoil,8.1860,77.4360,Kanyakumari
Mandaikadu Bhagavathy Amman Temple,8.1667,77.4167,Kanyakumari
Arulmigu Bhagavathy Amman Temple Nagercoil,8.1870,77.4370,Kanyakumari
Arulmigu Suchindram Perumal Temple,8.1500,77.4500,Kanyakumari
Baywatch Water Theme Park,8.0950,77.5550,Kanyakumari
Chitharal Hill,8.2000,77.2000,Kanyakumari
Manavalakurichi Beach,8.1300,77.3500,Kanyakumari
Vallavilai Beach,8.0700,77.5400,Kanyakumari
Colachel Beach,8.1800,77.2500,Kanyakumari
Thengapattanam Beach,8.0300,77.4800,Kanyakumari
Kanyakumari Aquarium,8.0792,77.5477,Kanyakumari
Government Museum Nagercoil,8.1880,77.4380,Kanyakumari
Bharat Mata Temple,8.0783,77.5474,Kanyakumari
Pechiparai Reservoir,8.4667,77.3167,Kanyakumari
Perunchani Dam,8.4167,77.3500,Kanyakumari
Chittar Dam,8.3500,77.3000,Kanyakumari
Mamandur Dam,8.3800,77.3200,Kanyakumari
Manakkudy Adi Kesava Perumal Temple,8.1100,77.4000,Kanyakumari
Colachel Fort,8.1800,77.2500,Kanyakumari
Colachel Battle Memorial,8.1800,77.2500,Kanyakumari
Mathoor Hanging Trough,8.3833,77.2833,Kanyakumari
Sanguthurai Beach Sunset View,8.0900,77.5500,Kanyakumari
Nagercoil Main Market,8.1890,77.4390,Kanyakumari
Gandhi Smarak Sangrahalaya,8.0793,77.5478,Kanyakumari
Vivekananda Pictorial Exhibition,8.0794,77.5479,Kanyakumari
Kanyakumari Government Art Museum,8.0796,77.5480,Kanyakumari
Vattakottai Beach,8.1333,77.3167,Kanyakumari
Sotovilai Beach Sunrise Point,8.0600,77.5300,Kanyakumari
Navaladi Thamaraikulam Temple,8.1200,77.4200,Kanyakumari
Thuckalay Market,8.3167,77.3333,Kanyakumari
Kanyakumari Pearl Shopping,8.0813,77.5489,Kanyakumari
Hotel Sun Restaurant,8.0806,77.5484,Kanyakumari
Triveni Restaurant,8.0826,77.5497,Kanyakumari
Hotel Bharath,8.0816,77.5491,Kanyakumari
Hotel Seashore,8.0828,77.5498,Kanyakumari
Cape Comorin Hotel Restaurant,8.0838,77.5502,Kanyakumari
Nagercoil Junction Shopping Area,8.1900,77.4400,Kanyakumari
Sri Vattakottai Sivan Temple,8.1333,77.3167,Kanyakumari
Coral Reef Walk Vivekananda Rock,8.0687,77.5500,Kanyakumari
Thengapattanam Estuary,8.0300,77.4800,Kanyakumari
Nagercoil Nadar Mahajan Sangam,8.1910,77.4410,Kanyakumari
Suruli Falls,9.6500,77.3500,Theni
Chinna Suruli Falls,9.6400,77.3400,Theni
Kumbakkarai Falls,9.7000,77.3000,Theni
Kumbakarai Main Falls,9.7000,77.3000,Theni
Meghamalai (High Wavy Mountains),9.6775,77.3997,Theni
Meghamalai Viewpoint,9.6800,77.4000,Theni
Kurangani Hills,9.7500,77.4500,Theni
Maharaja Mettu,9.6850,77.4050,Theni
Vaigai Dam,9.8667,77.5333,Theni
Vaigai Dam Park,9.8667,77.5333,Theni
Shanmuganathi Dam,9.6000,77.2500,Theni
Sothuparai Dam,9.8500,77.4500,Theni
Manalar Dam,9.7200,77.3800,Theni
Meghamalai Wildlife Sanctuary,9.6775,77.3997,Theni
Meghamalai Tiger Reserve,9.6775,77.3997,Theni
Meghamalai Tea Estates,9.6800,77.4020,Theni
High Wavy Tea Estate Tour,9.6820,77.4040,Theni
Kolukkumalai Tea Estate (Border),9.6900,77.4100,Theni
Kuchanur Sri Saneeswara Temple,10.0000,77.5500,Theni
Devadanapatti Kamakshi Amman Temple,9.9500,77.4800,Theni
Kailasanathar Temple Cave,9.9600,77.4700,Theni
Veerapandi Gowmariamman Temple,9.9260,77.4596,Theni
Mangaladevi Temple Thekkady Border,9.5500,77.2000,Theni
Vellappar Temple Mavuthu,9.7100,77.3700,Theni
Murugan Temple Meghamalai,9.6780,77.4000,Theni
Colonel Pennycuick Memorial,9.8667,77.5333,Theni
Bodi Hills,10.0500,77.4000,Theni
Theertha Thotti Sacred Pool,9.6600,77.3600,Theni
Mavuthu Natural Springs,9.7100,77.3700,Theni
Theni Main Market,10.0104,77.4768,Theni
Cumbum Grape Market,9.7367,77.2811,Theni
Theni Textile Market,10.0110,77.4775,Theni
Saravana Bhavan Theni,10.0105,77.4770,Theni
Hotel Aryaas Theni,10.0106,77.4772,Theni
Thooppukadai Mess,10.0108,77.4774,Theni
A2B Adyar Ananda Bhavan,10.0109,77.4776,Theni
Sri Krishna Sweets,10.0112,77.4778,Theni
Meghamalai Trekking,9.6775,77.3997,Theni
Kurangani Hills Trek,9.7500,77.4500,Theni
Meghamalai Jeep Safari,9.6775,77.3997,Theni
Theni Children's Park,10.0113,77.4780,Theni
Periyakulam Town Park,10.1167,77.5417,Theni
Vellimalai Viewpoint,9.9800,77.4400,Theni
Kambam Valley View,9.7367,77.2811,Theni
Meghamalai Sunset Point,9.6785,77.4005,Theni
Cumbum Valley Vineyards,9.7367,77.2811,Theni
Theni Organic Farms Tour,10.0115,77.4782,Theni
Kodi Lingam Sacred Site,9.7300,77.3500,Theni
Ellapatti River,9.9700,77.4600,Theni
Periyakulam Lake,10.1167,77.5417,Theni
Arulmigu Balasubramanya Temple,10.0116,77.4784,Theni
Veerappa Ayyanar Temple,10.0117,77.4786,Theni
Kamatchi Amman Temple,10.0118,77.4788,Theni
Poondi Sanneeswaran Temple,10.0119,77.4790,Theni
Arulmigu Vinayaga Temple,10.0120,77.4792,Theni
Chokkanatha Swamy Temple Periyakulam,10.1167,77.5417,Theni
Arulmigu Maha Saraswathi Temple,10.0121,77.4794,Theni
Kottai Mariamman Temple Periyakulam,10.1170,77.5420,Theni
Arulmigu Kumara Swamy Temple Uthamapalayam,9.8067,77.3347,Theni
Vellimalai Murugan Temple,9.9800,77.4400,Theni
Varusanadu Hills,9.8000,77.5000,Theni
Vellimalai Hills,9.9800,77.4400,Theni
Meghamalai Cardamom Estates,9.6790,77.4010,Theni
Meghamalai Coffee Plantations,9.6795,77.4015,Theni
Cloudy Valley Meghamalai,9.6800,77.4020,Theni
Elephant Valley Meghamalai,9.6810,77.4030,Theni
Semmalathevanpatti Water Dam,9.9000,77.4500,Theni
Periyar Dam Thekkady Border,9.5000,77.1500,Theni
Cumbum Valley,9.7367,77.2811,Theni
Cumbum Lake,9.7367,77.2811,Theni
Chinnamanur Town,9.8397,77.3831,Theni
Bodi Hills Viewpoint,10.0500,77.4000,Theni
Uthamapalayam Church,9.8067,77.3347,Theni
St. Mary's Church Periyakulam,10.1175,77.5425,Theni
Theni Government Museum,10.0122,77.4796,Theni
Periyakulam Sugar Factory Heritage,10.1180,77.5430,Theni
Theni District Park,10.0123,77.4798,Theni
Uthamapalayam Town Park,9.8067,77.3347,Theni
Chinnamanur Children's Park,9.8397,77.3831,Theni
Manjakudi Falls,9.7400,77.3200,Theni
Tiger Falls Bodi,10.0500,77.4000,Theni
Veerapandi Temple Festival Ground,9.9260,77.4596,Theni
Theni Collectorate Heritage Building,10.0124,77.4800,Theni
Periyakulam Bus Stand Market,10.1185,77.5435,Theni
Bodi Market,10.0500,77.4000,Theni
Uthamapalayam Shopping Street,9.8067,77.3347,Theni
Hotel Vasantha Bhavan Theni,10.0125,77.4802,Theni
Junior Kuppanna Theni,10.0126,77.4804,Theni
Sree Annapoorna Theni,10.0127,77.4806,Theni
Grand Sweets Theni,10.0128,77.4808,Theni
Cafe Coffee Day Periyakulam,10.1190,77.5440,Theni
Meghamalai Nature Stay,9.6775,77.3997,Theni
Meghamalai Bird Watching,9.6780,77.4000,Theni
Vaigai River Boating,9.8667,77.5333,Theni
Sothuparai Dam Boating,9.8500,77.4500,Theni
Meghamalai Organic Spice Farm,9.6785,77.4005,Theni
Kambam Town Heritage Walk,9.7367,77.2811,Theni
Cumbum Grapes Farm Visit,9.7367,77.2811,Theni
Meghamalai Pepper Plantations,9.6790,77.4010,Theni
Theni Railway Station Heritage,10.0129,77.4810,Theni
Adiyogi Shiva Statue & Isha Yoga Centre,11.0000,76.7350,Coimbatore
Dhyanalinga Temple,11.0000,76.7350,Coimbatore
Marudhamalai Murugan Temple,11.0433,76.8247,Coimbatore
Perur Pateeswarar Temple,11.0231,76.9131,Coimbatore
Eachanari Vinayagar Temple,10.9800,76.9700,Coimbatore
Koniamman Temple,11.0050,76.9660,Coimbatore
Vellingiri Hill Temple,10.9667,76.7333,Coimbatore
Masaniamman Temple Anaimalai,10.5800,76.9500,Coimbatore
Siruvani Waterfalls (Kovai Kutralam),10.8833,76.7167,Coimbatore
Vaidehi Falls (Monkey Falls),10.5200,76.9000,Coimbatore
Monkey Falls,10.5200,76.9000,Coimbatore
Kodiveri Falls,11.4731,77.2964,Coimbatore
Valparai Hill Station,10.3700,76.9700,Coimbatore
Valparai Tea Estates,10.3800,76.9800,Coimbatore
Anaikatti Hills,10.9500,76.7500,Coimbatore
Aliyar Dam,10.4833,76.7333,Coimbatore
Aliyar Dam Park,10.4833,76.7333,Coimbatore
Siruvani Dam,10.8833,76.7167,Coimbatore
Parambikulam Dam,10.3667,76.8667,Coimbatore
Indira Gandhi Wildlife Sanctuary,10.4000,76.9000,Coimbatore
Salim Ali Centre for Ornithology,11.0300,76.9500,Coimbatore
Black Thunder Water Theme Park,10.5397,76.7597,Coimbatore
Kovai Kondattam Amusement Park,11.0800,77.0500,Coimbatore
Maharaja Theme Park,11.1000,77.0600,Coimbatore
VOC Park and Zoo,11.0200,76.9800,Coimbatore
Gandhi Park (Singanallur),11.0100,77.0400,Coimbatore
Bharathi Park,10.9950,76.9650,Coimbatore
Botanical Garden TNAU,11.0150,76.9300,Coimbatore
GEDEE Car Museum,11.0400,76.9900,Coimbatore
Gass Forest Museum,11.0250,76.9750,Coimbatore
Tamil Nadu Police Museum,11.0000,76.9700,Coimbatore
Regional Science Centre & Planetarium,10.9850,76.9550,Coimbatore
Brookefields Mall,11.0180,76.9680,Coimbatore
Prozone Mall,11.0350,76.9850,Coimbatore
RS Puram Shopping Area,11.0070,76.9580,Coimbatore
Town Hall Market,11.0050,76.9650,Coimbatore
Hari Bhavanam,11.0060,76.9640,Coimbatore
Annapoorna Restaurant,11.0080,76.9620,Coimbatore
That's Y Food,11.0090,76.9630,Coimbatore
Shree Anandhaas,11.0100,76.9640,Coimbatore
Sree Annapoorna Sree Gowrishankar,11.0110,76.9650,Coimbatore
Junior Kuppanna,11.0120,76.9660,Coimbatore
Vellingiri Hills Trekking,10.9667,76.7333,Coimbatore
Rock Climbing at Marudhamalai,11.0433,76.8247,Coimbatore
Kovai Courtallam River,10.8833,76.7167,Coimbatore
Mahatma Gandhi Memorial,11.0130,76.9670,Coimbatore
Singanallur Lake,11.0100,77.0400,Coimbatore
Race Course,11.0250,76.9600,Coimbatore
Codissia Trade Fair Complex,11.0500,77.0000,Coimbatore
Black Thunder Mountain,10.5400,76.7600,Coimbatore
Puliakulam Vinayagar Temple,11.0300,76.9850,Coimbatore
Arulmigu Subramaniya Swamy Temple Anuvavi,10.9900,76.9400,Coimbatore
Vana Bathrakaliamman Temple Mettupalayam,11.3000,76.9333,Coimbatore
Aranganathar Temple Karamadai,11.2400,76.9600,Coimbatore
Saibaba Temple Coimbatore,11.0140,76.9680,Coimbatore
Sree Ayyappan Temple Coimbatore,11.0150,76.9690,Coimbatore
Balaji Temple Valparai,10.3700,76.9700,Coimbatore
Then Thiruppathy Temple Sirumugai,10.9000,76.7800,Coimbatore
Kamakshi Amman Temple RS Puram,11.0070,76.9580,Coimbatore
Sarada Temple Race Course,11.0250,76.9600,Coimbatore
Jain Temple RS Puram,11.0075,76.9585,Coimbatore
Athjar Jamad Mazid Mosque,11.0160,76.9700,Coimbatore
Gurudwara RS Puram,11.0072,76.9583,Coimbatore
Immanuel Church Uppilipalayam,11.0350,76.9750,Coimbatore
Christ Church Trichy Road,11.0200,77.0000,Coimbatore
Anthoniar Church Puliakulam,11.0300,76.9850,Coimbatore
Chinnakallar Falls,10.5500,76.9200,Coimbatore
Athirapally Waterfalls,10.2850,76.5700,Coimbatore
Thandumariamman Temple Avinashi Road,11.0400,77.0200,Coimbatore
Anubhavi Subramaniar Temple,11.0450,76.8300,Coimbatore
Cholayar Dam Valparai,10.4000,76.9200,Coimbatore
Pillur Dam,11.3500,76.7500,Coimbatore
Kadamparai Power House,10.4200,76.9400,Coimbatore
Baraliyadhoo Karamadai Forest,11.2500,76.9700,Coimbatore
Horticulture Farms Kallar,11.3800,76.9500,Coimbatore
TNAU Insect Museum,11.0150,76.9300,Coimbatore
Dhoni Hills,10.3500,77.0500,Coimbatore
Dhoni Waterfalls,10.3500,77.0500,Coimbatore
Anaikatti Nature Trails,10.9500,76.7500,Coimbatore
Velliangiri View Point,10.9667,76.7333,Coimbatore
Fun Republic Mall,11.0320,76.9820,Coimbatore
DB City Mall,11.0170,76.9710,Coimbatore
Cross Cut Road Shopping,11.0040,76.9600,Coimbatore
Oppanakkara Street Shopping,11.0030,76.9590,Coimbatore
Gandhipuram Market,11.0180,76.9720,Coimbatore
Ukkadam Flower Market,11.0000,76.9550,Coimbatore
